response_id,condition,network,full_rs_info,measure_type,retrieval_practice,rs_level,rs_level_num,belief_change,belief_increase,retrieval_practice_positive,missing_data
R_1CliMKmM4fe2XOC,1,1,rs_rppos_pos1,rs,rppos,pos1,1,0.788440839693368,1,1,0
R_1CliMKmM4fe2XOC,1,1,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_1CliMKmM4fe2XOC,1,1,rs_rppos_pos3,rs,rppos,pos3,3,1.97173921633792,1,1,0
R_1CliMKmM4fe2XOC,1,1,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_1CliMKmM4fe2XOC,1,1,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_1CliMKmM4fe2XOC,1,1,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.524965529779367,0,0,0
R_1CliMKmM4fe2XOC,1,1,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_1CliMKmM4fe2XOC,1,1,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.326347206147784,0,0,0
R_1CliMKmM4fe2XOC,1,1,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_1CliMKmM4fe2XOC,1,1,rs_rpneg_pos1,rs,rpneg,pos1,1,-0.285241007665747,0,0,0
R_1CliMKmM4fe2XOC,1,1,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_1CliMKmM4fe2XOC,1,1,rs_rpneg_pos3,rs,rpneg,pos3,3,0.00870996603745627,1,0,0
R_1CliMKmM4fe2XOC,1,1,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_2rOqaAVytqOZSd9,1,1,rs_all_neg4,rs,all,neg4,-4,-0.240286234245502,0,,0
R_2rOqaAVytqOZSd9,1,1,rs_all_neg3,rs,all,neg3,-3,0.50342012747216,1,,0
R_2rOqaAVytqOZSd9,1,1,rs_all_neg2,rs,all,neg2,-2,0.0603429029685677,1,,0
R_2rOqaAVytqOZSd9,1,1,rs_all_neg1,rs,all,neg1,-1,,,,1
R_2rOqaAVytqOZSd9,1,1,rs_all_zero,rs,all,zero,0,0.210144653640789,1,,0
R_2rOqaAVytqOZSd9,1,1,rs_all_pos1,rs,all,pos1,1,-0.825811546038618,0,,0
R_2rOqaAVytqOZSd9,1,1,rs_all_pos2,rs,all,pos2,2,,,,1
R_2rOqaAVytqOZSd9,1,1,rs_all_pos3,rs,all,pos3,3,-0.206769037236202,0,,0
R_2rOqaAVytqOZSd9,1,1,rs_all_pos4,rs,all,pos4,4,0.238417529771748,1,,0
R_2rOqaAVytqOZSd9,1,1,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_2rOqaAVytqOZSd9,1,1,rs_rppos_neg3,rs,rppos,neg3,-3,1.09629910264797,1,1,0
R_2rOqaAVytqOZSd9,1,1,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_2rOqaAVytqOZSd9,1,1,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_2rOqaAVytqOZSd9,1,1,rs_rppos_zero,rs,rppos,zero,0,0.210144653640789,1,1,0
R_2rOqaAVytqOZSd9,1,1,rs_rppos_pos1,rs,rppos,pos1,1,-0.558699605833848,0,1,0
R_2rOqaAVytqOZSd9,1,1,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_2rOqaAVytqOZSd9,1,1,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_2rOqaAVytqOZSd9,1,1,rs_rppos_pos4,rs,rppos,pos4,4,0.2981272957902,1,1,0
R_2rOqaAVytqOZSd9,1,1,rs_rpneg_neg4,rs,rpneg,neg4,-4,-0.240286234245502,0,0,0
R_2rOqaAVytqOZSd9,1,1,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.0894588477036535,0,0,0
R_2rOqaAVytqOZSd9,1,1,rs_rpneg_neg2,rs,rpneg,neg2,-2,0.0603429029685677,1,0,0
R_2rOqaAVytqOZSd9,1,1,rs_rpneg_neg1,rs,rpneg,neg1,-1,,,0,1
R_2rOqaAVytqOZSd9,1,1,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_2rOqaAVytqOZSd9,1,1,rs_rpneg_pos1,rs,rpneg,pos1,1,-1.09292348624339,0,0,0
R_2rOqaAVytqOZSd9,1,1,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_2rOqaAVytqOZSd9,1,1,rs_rpneg_pos3,rs,rpneg,pos3,3,-0.206769037236202,0,0,0
R_2rOqaAVytqOZSd9,1,1,rs_rpneg_pos4,rs,rpneg,pos4,4,0.118997997734842,1,0,0
R_2trOdw6hGKXObno,1,1,rs_all_neg4,rs,all,neg4,-4,-0.530851921534913,0,,0
R_2trOdw6hGKXObno,1,1,rs_all_neg3,rs,all,neg3,-3,-0.224058792847969,0,,0
R_2trOdw6hGKXObno,1,1,rs_all_neg2,rs,all,neg2,-2,-0.517259578395348,0,,0
R_2trOdw6hGKXObno,1,1,rs_all_neg1,rs,all,neg1,-1,0.389527464525919,1,,0
R_2trOdw6hGKXObno,1,1,rs_all_zero,rs,all,zero,0,0.184998712067956,1,,0
R_2trOdw6hGKXObno,1,1,rs_all_pos1,rs,all,pos1,1,,,,1
R_2trOdw6hGKXObno,1,1,rs_all_pos2,rs,all,pos2,2,-0.108202073479422,0,,0
R_2trOdw6hGKXObno,1,1,rs_all_pos3,rs,all,pos3,3,0.256519414891795,1,,0
R_2trOdw6hGKXObno,1,1,rs_all_pos4,rs,all,pos4,4,0.598069559389304,1,,0
R_2trOdw6hGKXObno,1,1,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_2trOdw6hGKXObno,1,1,rs_rppos_neg3,rs,rppos,neg3,-3,1.26912982116805,1,1,0
R_2trOdw6hGKXObno,1,1,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_2trOdw6hGKXObno,1,1,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_2trOdw6hGKXObno,1,1,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_2trOdw6hGKXObno,1,1,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_2trOdw6hGKXObno,1,1,rs_rppos_pos2,rs,rppos,pos2,2,-0.224058792847969,0,1,0
R_2trOdw6hGKXObno,1,1,rs_rppos_pos3,rs,rppos,pos3,3,1.26912982116805,1,1,0
R_2trOdw6hGKXObno,1,1,rs_rppos_pos4,rs,rppos,pos4,4,0.56331254357874,1,1,0
R_2trOdw6hGKXObno,1,1,rs_rpneg_neg4,rs,rpneg,neg4,-4,-0.530851921534913,0,0,0
R_2trOdw6hGKXObno,1,1,rs_rpneg_neg3,rs,rpneg,neg3,-3,-1.71724740686399,0,0,0
R_2trOdw6hGKXObno,1,1,rs_rpneg_neg2,rs,rpneg,neg2,-2,-0.517259578395348,0,0,0
R_2trOdw6hGKXObno,1,1,rs_rpneg_neg1,rs,rpneg,neg1,-1,0.389527464525919,1,0,0
R_2trOdw6hGKXObno,1,1,rs_rpneg_zero,rs,rpneg,zero,0,0.184998712067956,1,0,0
R_2trOdw6hGKXObno,1,1,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_2trOdw6hGKXObno,1,1,rs_rpneg_pos2,rs,rpneg,pos2,2,0.123511365257672,1,0,0
R_2trOdw6hGKXObno,1,1,rs_rpneg_pos3,rs,rpneg,pos3,3,-0.756090991384463,0,0,0
R_2trOdw6hGKXObno,1,1,rs_rpneg_pos4,rs,rpneg,pos4,4,0.73709762263156,1,0,0
R_1PdxuRtlRA2DqdK,1,3,rs_all_neg4,rs,all,neg4,-4,,,,1
R_1PdxuRtlRA2DqdK,1,3,rs_all_neg3,rs,all,neg3,-3,-0.561091806730684,0,,0
R_1PdxuRtlRA2DqdK,1,3,rs_all_neg2,rs,all,neg2,-2,-0.00777413092211203,0,,0
R_1PdxuRtlRA2DqdK,1,3,rs_all_neg1,rs,all,neg1,-1,0.262679719804898,1,,0
R_1PdxuRtlRA2DqdK,1,3,rs_all_zero,rs,all,zero,0,0.341419399654528,1,,0
R_1PdxuRtlRA2DqdK,1,3,rs_all_pos1,rs,all,pos1,1,0.749667690118391,1,,0
R_1PdxuRtlRA2DqdK,1,3,rs_all_pos2,rs,all,pos2,2,-0.64710643218817,0,,0
R_1PdxuRtlRA2DqdK,1,3,rs_all_pos3,rs,all,pos3,3,,,,1
R_1PdxuRtlRA2DqdK,1,3,rs_all_pos4,rs,all,pos4,4,,,,1
R_1PdxuRtlRA2DqdK,1,3,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_1PdxuRtlRA2DqdK,1,3,rs_rppos_neg3,rs,rppos,neg3,-3,-0.64710643218817,0,1,0
R_1PdxuRtlRA2DqdK,1,3,rs_rppos_neg2,rs,rppos,neg2,-2,1.00043662088299,1,1,0
R_1PdxuRtlRA2DqdK,1,3,rs_rppos_neg1,rs,rppos,neg1,-1,1.32994523149723,1,1,0
R_1PdxuRtlRA2DqdK,1,3,rs_rppos_zero,rs,rppos,zero,0,0.670928010268761,1,1,0
R_1PdxuRtlRA2DqdK,1,3,rs_rppos_pos1,rs,rppos,pos1,1,2.14644181242495,1,1,0
R_1PdxuRtlRA2DqdK,1,3,rs_rppos_pos2,rs,rppos,pos2,2,-0.64710643218817,0,1,0
R_1PdxuRtlRA2DqdK,1,3,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_1PdxuRtlRA2DqdK,1,3,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_1PdxuRtlRA2DqdK,1,3,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_1PdxuRtlRA2DqdK,1,3,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.532420264911522,0,0,0
R_1PdxuRtlRA2DqdK,1,3,rs_rpneg_neg2,rs,rpneg,neg2,-2,-0.343844381523814,0,0,0
R_1PdxuRtlRA2DqdK,1,3,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.804585791887431,0,0,0
R_1PdxuRtlRA2DqdK,1,3,rs_rpneg_zero,rs,rpneg,zero,0,0.0119107890402955,1,0,0
R_1PdxuRtlRA2DqdK,1,3,rs_rpneg_pos1,rs,rpneg,pos1,1,0.284076316016204,1,0,0
R_1PdxuRtlRA2DqdK,1,3,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_1PdxuRtlRA2DqdK,1,3,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_1PdxuRtlRA2DqdK,1,3,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_3PufsuM72QOPDEs,1,3,rs_all_neg4,rs,all,neg4,-4,,,,1
R_3PufsuM72QOPDEs,1,3,rs_all_neg3,rs,all,neg3,-3,-0.140097826150778,0,,0
R_3PufsuM72QOPDEs,1,3,rs_all_neg2,rs,all,neg2,-2,,,,1
R_3PufsuM72QOPDEs,1,3,rs_all_neg1,rs,all,neg1,-1,0.0452974351634341,1,,0
R_3PufsuM72QOPDEs,1,3,rs_all_zero,rs,all,zero,0,,,,1
R_3PufsuM72QOPDEs,1,3,rs_all_pos1,rs,all,pos1,1,-0.0538774429614925,0,,0
R_3PufsuM72QOPDEs,1,3,rs_all_pos2,rs,all,pos2,2,,,,1
R_3PufsuM72QOPDEs,1,3,rs_all_pos3,rs,all,pos3,3,0.382117888707766,1,,0
R_3PufsuM72QOPDEs,1,3,rs_all_pos4,rs,all,pos4,4,,,,1
R_3PufsuM72QOPDEs,1,3,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_3PufsuM72QOPDEs,1,3,rs_rppos_neg3,rs,rppos,neg3,-3,,,1,1
R_3PufsuM72QOPDEs,1,3,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_3PufsuM72QOPDEs,1,3,rs_rppos_neg1,rs,rppos,neg1,-1,0.869500060829516,1,1,0
R_3PufsuM72QOPDEs,1,3,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_3PufsuM72QOPDEs,1,3,rs_rppos_pos1,rs,rppos,pos1,1,-0.0629457089236968,0,1,0
R_3PufsuM72QOPDEs,1,3,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_3PufsuM72QOPDEs,1,3,rs_rppos_pos3,rs,rppos,pos3,3,0.382117888707766,1,1,0
R_3PufsuM72QOPDEs,1,3,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_3PufsuM72QOPDEs,1,3,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_3PufsuM72QOPDEs,1,3,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.140097826150778,0,0,0
R_3PufsuM72QOPDEs,1,3,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_3PufsuM72QOPDEs,1,3,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.778905190502647,0,0,0
R_3PufsuM72QOPDEs,1,3,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_3PufsuM72QOPDEs,1,3,rs_rpneg_pos1,rs,rpneg,pos1,1,-0.0448091769992882,0,0,0
R_3PufsuM72QOPDEs,1,3,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_3PufsuM72QOPDEs,1,3,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_3PufsuM72QOPDEs,1,3,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_2Ph7ERroN9Jelpr,1,3,rs_all_neg4,rs,all,neg4,-4,,,,1
R_2Ph7ERroN9Jelpr,1,3,rs_all_neg3,rs,all,neg3,-3,0.0507078063096197,1,,0
R_2Ph7ERroN9Jelpr,1,3,rs_all_neg2,rs,all,neg2,-2,,,,1
R_2Ph7ERroN9Jelpr,1,3,rs_all_neg1,rs,all,neg1,-1,0.538428762530098,1,,0
R_2Ph7ERroN9Jelpr,1,3,rs_all_zero,rs,all,zero,0,,,,1
R_2Ph7ERroN9Jelpr,1,3,rs_all_pos1,rs,all,pos1,1,-0.137353237298268,0,,0
R_2Ph7ERroN9Jelpr,1,3,rs_all_pos2,rs,all,pos2,2,,,,1
R_2Ph7ERroN9Jelpr,1,3,rs_all_pos3,rs,all,pos3,3,-0.662452231638404,0,,0
R_2Ph7ERroN9Jelpr,1,3,rs_all_pos4,rs,all,pos4,4,,,,1
R_2Ph7ERroN9Jelpr,1,3,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_2Ph7ERroN9Jelpr,1,3,rs_rppos_neg3,rs,rppos,neg3,-3,-0.0143023263840792,0,1,0
R_2Ph7ERroN9Jelpr,1,3,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_2Ph7ERroN9Jelpr,1,3,rs_rppos_neg1,rs,rppos,neg1,-1,0.271273916264357,1,1,0
R_2Ph7ERroN9Jelpr,1,3,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_2Ph7ERroN9Jelpr,1,3,rs_rppos_pos1,rs,rppos,pos1,1,-0.0143023263840793,0,1,0
R_2Ph7ERroN9Jelpr,1,3,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_2Ph7ERroN9Jelpr,1,3,rs_rppos_pos3,rs,rppos,pos3,3,-0.280141358622486,0,1,0
R_2Ph7ERroN9Jelpr,1,3,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_2Ph7ERroN9Jelpr,1,3,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_2Ph7ERroN9Jelpr,1,3,rs_rpneg_neg3,rs,rpneg,neg3,-3,0.0579311543866973,1,0,0
R_2Ph7ERroN9Jelpr,1,3,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_2Ph7ERroN9Jelpr,1,3,rs_rpneg_neg1,rs,rpneg,neg1,-1,0.716531993373926,1,0,0
R_2Ph7ERroN9Jelpr,1,3,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_2Ph7ERroN9Jelpr,1,3,rs_rpneg_pos1,rs,rpneg,pos1,1,-0.506505970040833,0,0,0
R_2Ph7ERroN9Jelpr,1,3,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_2Ph7ERroN9Jelpr,1,3,rs_rpneg_pos3,rs,rpneg,pos3,3,-1.04476310465432,0,0,0
R_2Ph7ERroN9Jelpr,1,3,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_2fr1iH0Vb070ZNM,1,3,rs_all_neg4,rs,all,neg4,-4,-0.143180814985198,0,,0
R_2fr1iH0Vb070ZNM,1,3,rs_all_neg3,rs,all,neg3,-3,0.103516477185457,1,,0
R_2fr1iH0Vb070ZNM,1,3,rs_all_neg2,rs,all,neg2,-2,-0.227239352988217,0,,0
R_2fr1iH0Vb070ZNM,1,3,rs_all_neg1,rs,all,neg1,-1,1.19142705286196,1,,0
R_2fr1iH0Vb070ZNM,1,3,rs_all_zero,rs,all,zero,0,-0.577797213071959,0,,0
R_2fr1iH0Vb070ZNM,1,3,rs_all_pos1,rs,all,pos1,1,0.357727499632535,1,,0
R_2fr1iH0Vb070ZNM,1,3,rs_all_pos2,rs,all,pos2,2,0.601685630883988,1,,0
R_2fr1iH0Vb070ZNM,1,3,rs_all_pos3,rs,all,pos3,3,,,,1
R_2fr1iH0Vb070ZNM,1,3,rs_all_pos4,rs,all,pos4,4,-0.857288587267508,0,,0
R_2fr1iH0Vb070ZNM,1,3,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_2fr1iH0Vb070ZNM,1,3,rs_rppos_neg3,rs,rppos,neg3,-3,-0.404905567708699,0,1,0
R_2fr1iH0Vb070ZNM,1,3,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_2fr1iH0Vb070ZNM,1,3,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_2fr1iH0Vb070ZNM,1,3,rs_rppos_zero,rs,rppos,zero,0,-0.369372324764602,0,1,0
R_2fr1iH0Vb070ZNM,1,3,rs_rppos_pos1,rs,rppos,pos1,1,0.357727499632535,1,1,0
R_2fr1iH0Vb070ZNM,1,3,rs_rppos_pos2,rs,rppos,pos2,2,1.22696029580606,1,1,0
R_2fr1iH0Vb070ZNM,1,3,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_2fr1iH0Vb070ZNM,1,3,rs_rppos_pos4,rs,rppos,pos4,4,-0.857288587267508,0,1,0
R_2fr1iH0Vb070ZNM,1,3,rs_rpneg_neg4,rs,rpneg,neg4,-4,-0.143180814985198,0,0,0
R_2fr1iH0Vb070ZNM,1,3,rs_rpneg_neg3,rs,rpneg,neg3,-3,0.357727499632535,1,0,0
R_2fr1iH0Vb070ZNM,1,3,rs_rpneg_neg2,rs,rpneg,neg2,-2,-0.227239352988217,0,0,0
R_2fr1iH0Vb070ZNM,1,3,rs_rpneg_neg1,rs,rpneg,neg1,-1,1.19142705286196,1,0,0
R_2fr1iH0Vb070ZNM,1,3,rs_rpneg_zero,rs,rpneg,zero,0,-0.786222101379316,0,0,0
R_2fr1iH0Vb070ZNM,1,3,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_2fr1iH0Vb070ZNM,1,3,rs_rpneg_pos2,rs,rpneg,pos2,2,-0.023589034038082,0,0,0
R_2fr1iH0Vb070ZNM,1,3,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_2fr1iH0Vb070ZNM,1,3,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_3iO1PwuEjWqvWdh,1,3,rs_all_neg4,rs,all,neg4,-4,,,,1
R_3iO1PwuEjWqvWdh,1,3,rs_all_neg3,rs,all,neg3,-3,,,,1
R_3iO1PwuEjWqvWdh,1,3,rs_all_neg2,rs,all,neg2,-2,,,,1
R_3iO1PwuEjWqvWdh,1,3,rs_all_neg1,rs,all,neg1,-1,,,,1
R_3iO1PwuEjWqvWdh,1,3,rs_all_zero,rs,all,zero,0,,,,1
R_3iO1PwuEjWqvWdh,1,3,rs_all_pos1,rs,all,pos1,1,,,,1
R_3iO1PwuEjWqvWdh,1,3,rs_all_pos2,rs,all,pos2,2,,,,1
R_3iO1PwuEjWqvWdh,1,3,rs_all_pos3,rs,all,pos3,3,,,,1
R_3iO1PwuEjWqvWdh,1,3,rs_all_pos4,rs,all,pos4,4,,,,1
R_3iO1PwuEjWqvWdh,1,3,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_3iO1PwuEjWqvWdh,1,3,rs_rppos_neg3,rs,rppos,neg3,-3,,,1,1
R_3iO1PwuEjWqvWdh,1,3,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_3iO1PwuEjWqvWdh,1,3,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_3iO1PwuEjWqvWdh,1,3,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_3iO1PwuEjWqvWdh,1,3,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_3iO1PwuEjWqvWdh,1,3,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_3iO1PwuEjWqvWdh,1,3,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_3iO1PwuEjWqvWdh,1,3,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_3iO1PwuEjWqvWdh,1,3,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_3iO1PwuEjWqvWdh,1,3,rs_rpneg_neg3,rs,rpneg,neg3,-3,,,0,1
R_3iO1PwuEjWqvWdh,1,3,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_3iO1PwuEjWqvWdh,1,3,rs_rpneg_neg1,rs,rpneg,neg1,-1,,,0,1
R_3iO1PwuEjWqvWdh,1,3,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_3iO1PwuEjWqvWdh,1,3,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_3iO1PwuEjWqvWdh,1,3,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_3iO1PwuEjWqvWdh,1,3,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_3iO1PwuEjWqvWdh,1,3,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_28MmXPI5s4J3JvD,1,3,rs_all_neg4,rs,all,neg4,-4,0.477532185520879,1,,0
R_28MmXPI5s4J3JvD,1,3,rs_all_neg3,rs,all,neg3,-3,,,,1
R_28MmXPI5s4J3JvD,1,3,rs_all_neg2,rs,all,neg2,-2,-0.344455245568242,0,,0
R_28MmXPI5s4J3JvD,1,3,rs_all_neg1,rs,all,neg1,-1,,,,1
R_28MmXPI5s4J3JvD,1,3,rs_all_zero,rs,all,zero,0,-0.542600567640767,0,,0
R_28MmXPI5s4J3JvD,1,3,rs_all_pos1,rs,all,pos1,1,,,,1
R_28MmXPI5s4J3JvD,1,3,rs_all_pos2,rs,all,pos2,2,0.0315228203976465,1,,0
R_28MmXPI5s4J3JvD,1,3,rs_all_pos3,rs,all,pos3,3,,,,1
R_28MmXPI5s4J3JvD,1,3,rs_all_pos4,rs,all,pos4,4,-0.535431422401063,0,,0
R_28MmXPI5s4J3JvD,1,3,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_28MmXPI5s4J3JvD,1,3,rs_rppos_neg3,rs,rppos,neg3,-3,,,1,1
R_28MmXPI5s4J3JvD,1,3,rs_rppos_neg2,rs,rppos,neg2,-2,-0.158258498895224,0,1,0
R_28MmXPI5s4J3JvD,1,3,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_28MmXPI5s4J3JvD,1,3,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_28MmXPI5s4J3JvD,1,3,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_28MmXPI5s4J3JvD,1,3,rs_rppos_pos2,rs,rppos,pos2,2,0.985208847021801,1,1,0
R_28MmXPI5s4J3JvD,1,3,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_28MmXPI5s4J3JvD,1,3,rs_rppos_pos4,rs,rppos,pos4,4,-0.535431422401063,0,1,0
R_28MmXPI5s4J3JvD,1,3,rs_rpneg_neg4,rs,rpneg,neg4,-4,0.477532185520879,1,0,0
R_28MmXPI5s4J3JvD,1,3,rs_rpneg_neg3,rs,rpneg,neg3,-3,,,0,1
R_28MmXPI5s4J3JvD,1,3,rs_rpneg_neg2,rs,rpneg,neg2,-2,-0.530651992241259,0,0,0
R_28MmXPI5s4J3JvD,1,3,rs_rpneg_neg1,rs,rpneg,neg1,-1,,,0,1
R_28MmXPI5s4J3JvD,1,3,rs_rpneg_zero,rs,rpneg,zero,0,-0.542600567640767,0,0,0
R_28MmXPI5s4J3JvD,1,3,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_28MmXPI5s4J3JvD,1,3,rs_rpneg_pos2,rs,rpneg,pos2,2,-0.286372521810405,0,0,0
R_28MmXPI5s4J3JvD,1,3,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_28MmXPI5s4J3JvD,1,3,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_all_neg4,rs,all,neg4,-4,,,,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_all_neg3,rs,all,neg3,-3,-0.432166553761778,0,,0
R_xh1Cwvyvzl0ZTUJ,1,3,rs_all_neg2,rs,all,neg2,-2,,,,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_all_neg1,rs,all,neg1,-1,1.02545726677979,1,,0
R_xh1Cwvyvzl0ZTUJ,1,3,rs_all_zero,rs,all,zero,0,,,,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_all_pos1,rs,all,pos1,1,1.54585857975175,1,,0
R_xh1Cwvyvzl0ZTUJ,1,3,rs_all_pos2,rs,all,pos2,2,,,,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_all_pos3,rs,all,pos3,3,-0.0954068721787405,0,,0
R_xh1Cwvyvzl0ZTUJ,1,3,rs_all_pos4,rs,all,pos4,4,,,,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rppos_neg3,rs,rppos,neg3,-3,0.520067672295193,1,1,0
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rppos_pos1,rs,rppos,pos1,1,1.34220157010917,1,1,0
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rppos_pos3,rs,rppos,pos3,3,0.590455295257278,1,1,0
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.622613398973172,0,0,0
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rpneg_neg1,rs,rpneg,neg1,-1,1.02545726677979,1,0,0
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_xh1Cwvyvzl0ZTUJ,1,3,rs_rpneg_pos1,rs,rpneg,pos1,1,1.9531725990369,1,0,0
